ano,sem_epidem,uf,sexo,casos,quantidade
2016,15,PI,Feminino,Casos sem informação laboratorial,0
2016,15,PI,Feminino,Casos sem teste laboratorial,0
2016,16,PI,Feminino,Testes positivos,1
2016,16,PI,Feminino,Testes negativos,7
2016,16,PI,Feminino,Casos aguardando resultado,0
2016,16,PI,Feminino,Casos sem informação laboratorial,0
2016,16,PI,Feminino,Casos sem teste laboratorial,0
2018,15,PI,Feminino,Testes positivos,6
2018,15,PI,Feminino,Testes negativos,1
2018,15,PI,Feminino,Casos aguardando resultado,0
2018,15,PI,Feminino,Casos sem informação laboratorial,0
2018,15,PI,Feminino,Casos sem teste laboratorial,0
2019,8,PI,Feminino,Testes positivos,5
2019,8,PI,Feminino,Testes negativos,2
2019,8,PI,Feminino,Casos aguardando resultado,1
2019,8,PI,Feminino,Casos sem informação laboratorial,0
2019,8,PI,Feminino,Casos sem teste laboratorial,0
2019,11,PI,Feminino,Testes positivos,8
2019,11,PI,Feminino,Testes negativos,2
2019,11,PI,Feminino,Casos aguardando resultado,0
2019,11,PI,Feminino,Casos sem informação laboratorial,0
2019,11,PI,Feminino,Casos sem teste laboratorial,0
2019,12,PI,Feminino,Testes positivos,9
2019,12,PI,Feminino,Testes negativos,2
2019,12,PI,Feminino,Casos aguardando resultado,0
2019,12,PI,Feminino,Casos sem informação laboratorial,0
2019,12,PI,Feminino,Casos sem teste laboratorial,0
2019,13,PI,Feminino,Testes positivos,8
2019,13,PI,Feminino,Testes negativos,3
2019,13,PI,Feminino,Casos aguardando resultado,0
2019,13,PI,Feminino,Casos sem informação laboratorial,0
2019,13,PI,Feminino,Casos sem teste laboratorial,1
2019,14,PI,Feminino,Testes positivos,13
2019,14,PI,Feminino,Testes negativos,1
2019,14,PI,Feminino,Casos aguardando resultado,0
2019,14,PI,Feminino,Casos sem informação laboratorial,0
2019,14,PI,Feminino,Casos sem teste laboratorial,0
2019,15,PI,Feminino,Testes positivos,11
2019,15,PI,Feminino,Testes negativos,1
2019,15,PI,Feminino,Casos aguardando resultado,0
2019,15,PI,Feminino,Casos sem informação laboratorial,0
2019,15,PI,Feminino,Casos sem teste laboratorial,0
2019,16,PI,Feminino,Testes positivos,9
2019,16,PI,Feminino,Testes negativos,3
2019,16,PI,Feminino,Casos aguardando resultado,0
2019,16,PI,Feminino,Casos sem informação laboratorial,0
2019,16,PI,Feminino,Casos sem teste laboratorial,0
2020,9,PI,Feminino,Testes positivos,1
2020,9,PI,Feminino,Testes negativos,3
2020,9,PI,Feminino,Casos aguardando resultado,7
2020,9,PI,Feminino,Casos sem informação laboratorial,0
2020,9,PI,Feminino,Casos sem teste laboratorial,0
2020,10,PI,Feminino,Testes positivos,0
2020,10,PI,Feminino,Testes negativos,2
2020,10,PI,Feminino,Casos aguardando resultado,16
2020,10,PI,Feminino,Casos sem informação laboratorial,1
2020,10,PI,Feminino,Casos sem teste laboratorial,1
2020,11,PI,Feminino,Testes positivos,4
2020,11,PI,Feminino,Testes negativos,6
2020,11,PI,Feminino,Casos aguardando resultado,8
2020,11,PI,Feminino,Casos sem informação laboratorial,0
2020,11,PI,Feminino,Casos sem teste laboratorial,0
2020,12,PI,Feminino,Testes positivos,12
2020,12,PI,Feminino,Testes negativos,12
2020,12,PI,Feminino,Casos aguardando resultado,20
2020,12,PI,Feminino,Casos sem informação laboratorial,1
2020,12,PI,Feminino,Casos sem teste laboratorial,0
2020,13,PI,Feminino,Testes positivos,14
2020,13,PI,Feminino,Testes negativos,10
2020,13,PI,Feminino,Casos aguardando resultado,31
2020,13,PI,Feminino,Casos sem informação laboratorial,0
2020,13,PI,Feminino,Casos sem teste laboratorial,0
2020,14,PI,Feminino,Testes positivos,6
2020,14,PI,Feminino,Testes negativos,13
2020,14,PI,Feminino,Casos aguardando resultado,19
2020,14,PI,Feminino,Casos sem informação laboratorial,3
2020,14,PI,Feminino,Casos sem teste laboratorial,0
2020,15,PI,Feminino,Testes positivos,2
2020,15,PI,Feminino,Testes negativos,7
2020,15,PI,Feminino,Casos aguardando resultado,17
2020,15,PI,Feminino,Casos sem informação laboratorial,0
2020,15,PI,Feminino,Casos sem teste laboratorial,1
2020,16,PI,Feminino,Testes positivos,6
2020,16,PI,Feminino,Testes negativos,2
2020,16,PI,Feminino,Casos aguardando resultado,6
2020,16,PI,Feminino,Casos sem informação laboratorial,0
2020,16,PI,Feminino,Casos sem teste laboratorial,0
2012,11,CE,Feminino,Testes positivos,13
2012,11,CE,Feminino,Testes negativos,1
2012,11,CE,Feminino,Casos aguardando resultado,0
2012,11,CE,Feminino,Casos sem informação laboratorial,0
2012,11,CE,Feminino,Casos sem teste laboratorial,0
2012,12,CE,Feminino,Testes positivos,9
2012,12,CE,Feminino,Testes negativos,1
2012,12,CE,Feminino,Casos aguardando resultado,0
2012,12,CE,Feminino,Casos sem informação laboratorial,0
2012,12,CE,Feminino,Casos sem teste laboratorial,0
2012,13,CE,Feminino,Testes positivos,7
2012,13,CE,Feminino,Testes negativos,0
2012,13,CE,Feminino,Casos aguardando resultado,0
2012,13,CE,Feminino,Casos sem informação laboratorial,1
2012,13,CE,Feminino,Casos sem teste laboratorial,0
2012,14,CE,Feminino,Testes positivos,9
2012,14,CE,Feminino,Testes negativos,0
2012,14,CE,Feminino,Casos aguardando resultado,0
2012,14,CE,Feminino,Casos sem informação laboratorial,1
2012,14,CE,Feminino,Casos sem teste laboratorial,0
2014,15,CE,Feminino,Testes positivos,2
2014,15,CE,Feminino,Testes negativos,2
2014,15,CE,Feminino,Casos aguardando resultado,0
2014,15,CE,Feminino,Casos sem informação laboratorial,3
2014,15,CE,Feminino,Casos sem teste laboratorial,0
2016,14,CE,Feminino,Testes positivos,1
2016,14,CE,Feminino,Testes negativos,9
2016,14,CE,Feminino,Casos aguardando resultado,0
2016,14,CE,Feminino,Casos sem informação laboratorial,1
2016,14,CE,Feminino,Casos sem teste laboratorial,0
2016,15,CE,Feminino,Testes positivos,1
2016,15,CE,Feminino,Testes negativos,10
2016,15,CE,Feminino,Casos aguardando resultado,0
2016,15,CE,Feminino,Casos sem informação laboratorial,0
2016,15,CE,Feminino,Casos sem teste laboratorial,0
2018,14,CE,Feminino,Testes positivos,15
2018,14,CE,Feminino,Testes negativos,2
2018,14,CE,Feminino,Casos aguardando resultado,0
2018,14,CE,Feminino,Casos sem informação laboratorial,0
2018,14,CE,Feminino,Casos sem teste laboratorial,0
2018,15,CE,Feminino,Testes positivos,33
2018,15,CE,Feminino,Testes negativos,7
2018,15,CE,Feminino,Casos aguardando resultado,0
2018,15,CE,Feminino,Casos sem informação laboratorial,5
2018,15,CE,Feminino,Casos sem teste laboratorial,1
2018,16,CE,Feminino,Testes positivos,52
2018,16,CE,Feminino,Testes negativos,29
2018,16,CE,Feminino,Casos aguardando resultado,0
2018,16,CE,Feminino,Casos sem informação laboratorial,20
2018,16,CE,Feminino,Casos sem teste laboratorial,1
2019,7,CE,Feminino,Testes positivos,5
2019,7,CE,Feminino,Testes negativos,3
2019,7,CE,Feminino,Casos aguardando resultado,0
2019,7,CE,Feminino,Casos sem informação laboratorial,0
2019,7,CE,Feminino,Casos sem teste laboratorial,0
2019,8,CE,Feminino,Testes positivos,4
2019,8,CE,Feminino,Testes negativos,9
2019,8,CE,Feminino,Casos aguardando resultado,0
2019,8,CE,Feminino,Casos sem informação laboratorial,0
2019,8,CE,Feminino,Casos sem teste laboratorial,2
2019,9,CE,Feminino,Testes positivos,3
2019,9,CE,Feminino,Testes negativos,11
2019,9,CE,Feminino,Casos aguardando resultado,0
2019,9,CE,Feminino,Casos sem informação laboratorial,0
2019,9,CE,Feminino,Casos sem teste laboratorial,0
2019,10,CE,Feminino,Testes positivos,2
2019,10,CE,Feminino,Testes negativos,6
2019,10,CE,Feminino,Casos aguardando resultado,0
2019,10,CE,Feminino,Casos sem informação laboratorial,0
2019,10,CE,Feminino,Casos sem teste laboratorial,0
2019,11,CE,Feminino,Testes positivos,7
2019,11,CE,Feminino,Testes negativos,4
2019,11,CE,Feminino,Casos aguardando resultado,0
2019,11,CE,Feminino,Casos sem informação laboratorial,0
2019,11,CE,Feminino,Casos sem teste laboratorial,5
2019,12,CE,Feminino,Testes positivos,9
2019,12,CE,Feminino,Testes negativos,5
2019,12,CE,Feminino,Casos aguardando resultado,0
2019,12,CE,Feminino,Casos sem informação laboratorial,0
2019,12,CE,Feminino,Casos sem teste laboratorial,4
2019,13,CE,Feminino,Testes positivos,6
2019,13,CE,Feminino,Testes negativos,1
2019,13,CE,Feminino,Casos aguardando resultado,1
2019,13,CE,Feminino,Casos sem informação laboratorial,1
2019,13,CE,Feminino,Casos sem teste laboratorial,0
2019,14,CE,Feminino,Testes positivos,8
2019,14,CE,Feminino,Testes negativos,3
2019,14,CE,Feminino,Casos aguardando resultado,0
2019,14,CE,Feminino,Casos sem informação laboratorial,0
2019,14,CE,Feminino,Casos sem teste laboratorial,1
2019,15,CE,Feminino,Testes positivos,19
2019,15,CE,Feminino,Testes negativos,5
2019,15,CE,Feminino,Casos aguardando resultado,1
2019,15,CE,Feminino,Casos sem informação laboratorial,0
2019,15,CE,Feminino,Casos sem teste laboratorial,1
2019,16,CE,Feminino,Testes positivos,8
2019,16,CE,Feminino,Testes negativos,4
2019,16,CE,Feminino,Casos aguardando resultado,0
2019,16,CE,Feminino,Casos sem informação laboratorial,0
2019,16,CE,Feminino,Casos sem teste laboratorial,0
2020,2,CE,Feminino,Testes positivos,0
2020,2,CE,Feminino,Testes negativos,5
2020,2,CE,Feminino,Casos aguardando resultado,2
2020,2,CE,Feminino,Casos sem informação laboratorial,0
2020,2,CE,Feminino,Casos sem teste laboratorial,2
2020,3,CE,Feminino,Testes positivos,2
2020,3,CE,Feminino,Testes negativos,12
2020,3,CE,Feminino,Casos aguardando resultado,0
2020,3,CE,Feminino,Casos sem informação laboratorial,0
2020,3,CE,Feminino,Casos sem teste laboratorial,0
2020,4,CE,Feminino,Testes positivos,6
2020,4,CE,Feminino,Testes negativos,9
2020,4,CE,Feminino,Casos aguardando resultado,0
2020,4,CE,Feminino,Casos sem informação laboratorial,0
2020,4,CE,Feminino,Casos sem teste laboratorial,0
2020,5,CE,Feminino,Testes positivos,4
2020,5,CE,Feminino,Testes negativos,4
2020,5,CE,Feminino,Casos aguardando resultado,0
2020,5,CE,Feminino,Casos sem informação laboratorial,0
2020,5,CE,Feminino,Casos sem teste laboratorial,1
2020,6,CE,Feminino,Testes positivos,7
2020,6,CE,Feminino,Testes negativos,10
2020,6,CE,Feminino,Casos aguardando resultado,0
2020,6,CE,Feminino,Casos sem informação laboratorial,0
2020,6,CE,Feminino,Casos sem teste laboratorial,0
2020,7,CE,Feminino,Testes positivos,7
2020,7,CE,Feminino,Testes negativos,8
2020,7,CE,Feminino,Casos aguardando resultado,0
2020,7,CE,Feminino,Casos sem informação laboratorial,0
2020,7,CE,Feminino,Casos sem teste laboratorial,1
2020,8,CE,Feminino,Testes positivos,8
2020,8,CE,Feminino,Testes negativos,4
2020,8,CE,Feminino,Casos aguardando resultado,1
2020,8,CE,Feminino,Casos sem informação laboratorial,0
2020,8,CE,Feminino,Casos sem teste laboratorial,1
2020,9,CE,Feminino,Testes positivos,7
2020,9,CE,Feminino,Testes negativos,4
2020,9,CE,Feminino,Casos aguardando resultado,4
2020,9,CE,Feminino,Casos sem informação laboratorial,0
2020,9,CE,Feminino,Casos sem teste laboratorial,2
2020,10,CE,Feminino,Testes positivos,9
2020,10,CE,Feminino,Testes negativos,5
2020,10,CE,Feminino,Casos aguardando resultado,11
2020,10,CE,Feminino,Casos sem informação laboratorial,1
2020,10,CE,Feminino,Casos sem teste laboratorial,1
2020,11,CE,Feminino,Testes positivos,10
2020,11,CE,Feminino,Testes negativos,6
2020,11,CE,Feminino,Casos aguardando resultado,22
2020,11,CE,Feminino,Casos sem informação laboratorial,1
2020,11,CE,Feminino,Casos sem teste laboratorial,4
2020,12,CE,Feminino,Testes positivos,30
2020,12,CE,Feminino,Testes negativos,31
2020,12,CE,Feminino,Casos aguardando resultado,44
2020,12,CE,Feminino,Casos sem informação laboratorial,7
2020,12,CE,Feminino,Casos sem teste laboratorial,4
2020,13,CE,Feminino,Testes positivos,48
2020,13,CE,Feminino,Testes negativos,46
2020,13,CE,Feminino,Casos aguardando resultado,42
2020,13,CE,Feminino,Casos sem informação laboratorial,9
2020,13,CE,Feminino,Casos sem teste laboratorial,15
2020,14,CE,Feminino,Testes positivos,39
2020,14,CE,Feminino,Testes negativos,32
2020,14,CE,Feminino,Casos aguardando resultado,64
2020,14,CE,Feminino,Casos sem informação laboratorial,12
2020,14,CE,Feminino,Casos sem teste laboratorial,11
2020,15,CE,Feminino,Testes positivos,23
2020,15,CE,Feminino,Testes negativos,15
2020,15,CE,Feminino,Casos aguardando resultado,90
2020,15,CE,Feminino,Casos sem informação laboratorial,21
2020,15,CE,Feminino,Casos sem teste laboratorial,4
2020,16,CE,Feminino,Testes positivos,3
2020,16,CE,Feminino,Testes negativos,4
2020,16,CE,Feminino,Casos aguardando resultado,62
2020,16,CE,Feminino,Casos sem informação laboratorial,6
2020,16,CE,Feminino,Casos sem teste laboratorial,8
2016,16,RN,Feminino,Testes positivos,4
2016,16,RN,Feminino,Testes negativos,4
2016,16,RN,Feminino,Casos aguardando resultado,0
2016,16,RN,Feminino,Casos sem informação laboratorial,1
2016,16,RN,Feminino,Casos sem teste laboratorial,1
2018,16,RN,Feminino,Testes positivos,5
2018,16,RN,Feminino,Testes negativos,2
2018,16,RN,Feminino,Casos aguardando resultado,0
2018,16,RN,Feminino,Casos sem informação laboratorial,2
2018,16,RN,Feminino,Casos sem teste laboratorial,0
2019,14,RN,Feminino,Testes positivos,10
2019,14,RN,Feminino,Testes negativos,2
2019,14,RN,Feminino,Casos aguardando resultado,0
2019,14,RN,Feminino,Casos sem informação laboratorial,0
2019,14,RN,Feminino,Casos sem teste laboratorial,0
2019,15,RN,Feminino,Testes positivos,5
2019,15,RN,Feminino,Testes negativos,1
2019,15,RN,Feminino,Casos aguardando resultado,0
2019,15,RN,Feminino,Casos sem informação laboratorial,0
2019,15,RN,Feminino,Casos sem teste laboratorial,4
2019,16,RN,Feminino,Testes positivos,14
2019,16,RN,Feminino,Testes negativos,0
2019,16,RN,Feminino,Casos aguardando resultado,0
2019,16,RN,Feminino,Casos sem informação laboratorial,0
2019,16,RN,Feminino,Casos sem teste laboratorial,2
2020,11,RN,Feminino,Testes positivos,8
2020,11,RN,Feminino,Testes negativos,7
2020,11,RN,Feminino,Casos aguardando resultado,3
2020,11,RN,Feminino,Casos sem informação laboratorial,1
2020,11,RN,Feminino,Casos sem teste laboratorial,0
2020,12,RN,Feminino,Testes positivos,6
2020,12,RN,Feminino,Testes negativos,11
2020,12,RN,Feminino,Casos aguardando resultado,10
2020,12,RN,Feminino,Casos sem informação laboratorial,2
2020,12,RN,Feminino,Casos sem teste laboratorial,3
2020,13,RN,Feminino,Testes positivos,4
2020,13,RN,Feminino,Testes negativos,3
2020,13,RN,Feminino,Casos aguardando resultado,7
2020,13,RN,Feminino,Casos sem informação laboratorial,1
2020,13,RN,Feminino,Casos sem teste laboratorial,1
2020,14,RN,Feminino,Testes positivos,4
2020,14,RN,Feminino,Testes negativos,2
2020,14,RN,Feminino,Casos aguardando resultado,8
2020,14,RN,Feminino,Casos sem informação laboratorial,0
2020,14,RN,Feminino,Casos sem teste laboratorial,0
2020,15,RN,Feminino,Testes positivos,2
2020,15,RN,Feminino,Testes negativos,2
2020,15,RN,Feminino,Casos aguardando resultado,3
2020,15,RN,Feminino,Casos sem informação laboratorial,1
2020,15,RN,Feminino,Casos sem teste laboratorial,0
2016,13,PB,Feminino,Testes positivos,2
2016,13,PB,Feminino,Testes negativos,7
2016,13,PB,Feminino,Casos aguardando resultado,0
2016,13,PB,Feminino,Casos sem informação laboratorial,0
2016,13,PB,Feminino,Casos sem teste laboratorial,0
2016,14,PB,Feminino,Testes positivos,4
2016,14,PB,Feminino,Testes negativos,7
2016,14,PB,Feminino,Casos aguardando resultado,0
2016,14,PB,Feminino,Casos sem informação laboratorial,0
2016,14,PB,Feminino,Casos sem teste laboratorial,0
2016,15,PB,Feminino,Testes positivos,3
2016,15,PB,Feminino,Testes negativos,8
2016,15,PB,Feminino,Casos aguardando resultado,0
2016,15,PB,Feminino,Casos sem informação laboratorial,2
2016,15,PB,Feminino,Casos sem teste laboratorial,0
2016,16,PB,Feminino,Testes positivos,4
2016,16,PB,Feminino,Testes negativos,5
2016,16,PB,Feminino,Casos aguardando resultado,0
2016,16,PB,Feminino,Casos sem informação laboratorial,1
2016,16,PB,Feminino,Casos sem teste laboratorial,0
2019,14,PB,Feminino,Testes positivos,3
2019,14,PB,Feminino,Testes negativos,3
2019,14,PB,Feminino,Casos aguardando resultado,0
2019,14,PB,Feminino,Casos sem informação laboratorial,0
2019,14,PB,Feminino,Casos sem teste laboratorial,2
2020,12,PB,Feminino,Testes positivos,0
2020,12,PB,Feminino,Testes negativos,13
2020,12,PB,Feminino,Casos aguardando resultado,9
2020,12,PB,Feminino,Casos sem informação laboratorial,2
2020,12,PB,Feminino,Casos sem teste laboratorial,1
2020,13,PB,Feminino,Testes positivos,1
2020,13,PB,Feminino,Testes negativos,5
2020,13,PB,Feminino,Casos aguardando resultado,27
2020,13,PB,Feminino,Casos sem informação laboratorial,1
2020,13,PB,Feminino,Casos sem teste laboratorial,1
2020,14,PB,Feminino,Testes positivos,2
2020,14,PB,Feminino,Testes negativos,4
2020,14,PB,Feminino,Casos aguardando resultado,23
2020,14,PB,Feminino,Casos sem informação laboratorial,4
2020,14,PB,Feminino,Casos sem teste laboratorial,0
2020,15,PB,Feminino,Testes positivos,2
2020,15,PB,Feminino,Testes negativos,1
2020,15,PB,Feminino,Casos aguardando resultado,13
2020,15,PB,Feminino,Casos sem informação laboratorial,2
2020,15,PB,Feminino,Casos sem teste laboratorial,0
2020,16,PB,Feminino,Testes positivos,0
2020,16,PB,Feminino,Testes negativos,2
2020,16,PB,Feminino,Casos aguardando resultado,8
2020,16,PB,Feminino,Casos sem informação laboratorial,1
2020,16,PB,Feminino,Casos sem teste laboratorial,0
2013,7,PE,Feminino,Testes positivos,0
2013,7,PE,Feminino,Testes negativos,3
2013,7,PE,Feminino,Casos aguardando resultado,0
2013,7,PE,Feminino,Casos sem informação laboratorial,8
2013,7,PE,Feminino,Casos sem teste laboratorial,0
2013,10,PE,Feminino,Testes positivos,2
2013,10,PE,Feminino,Testes negativos,6
2013,10,PE,Feminino,Casos aguardando resultado,0
2013,10,PE,Feminino,Casos sem informação laboratorial,2
2013,10,PE,Feminino,Casos sem teste laboratorial,0
2013,12,PE,Feminino,Testes positivos,0
2013,12,PE,Feminino,Testes negativos,3
2013,12,PE,Feminino,Casos aguardando resultado,0
2013,12,PE,Feminino,Casos sem informação laboratorial,5
2013,12,PE,Feminino,Casos sem teste laboratorial,0
2013,14,PE,Feminino,Testes positivos,0
2013,14,PE,Feminino,Testes negativos,4
2013,14,PE,Feminino,Casos aguardando resultado,0
2013,14,PE,Feminino,Casos sem informação laboratorial,5
2013,14,PE,Feminino,Casos sem teste laboratorial,0
2013,16,PE,Feminino,Testes positivos,1
2013,16,PE,Feminino,Testes negativos,5
2013,16,PE,Feminino,Casos aguardando resultado,0
2013,16,PE,Feminino,Casos sem informação laboratorial,3
2013,16,PE,Feminino,Casos sem teste laboratorial,0
2014,13,PE,Feminino,Testes positivos,1
2014,13,PE,Feminino,Testes negativos,6
2014,13,PE,Feminino,Casos aguardando resultado,0
2014,13,PE,Feminino,Casos sem informação laboratorial,2
2014,13,PE,Feminino,Casos sem teste laboratorial,0
2014,15,PE,Feminino,Testes positivos,5
2014,15,PE,Feminino,Testes negativos,4
2014,15,PE,Feminino,Casos aguardando resultado,0
2014,15,PE,Feminino,Casos sem informação laboratorial,5
2014,15,PE,Feminino,Casos sem teste laboratorial,0
2014,16,PE,Feminino,Testes positivos,1
2014,16,PE,Feminino,Testes negativos,7
2014,16,PE,Feminino,Casos aguardando resultado,0
2014,16,PE,Feminino,Casos sem informação laboratorial,6
2014,16,PE,Feminino,Casos sem teste laboratorial,1
