ano,sem_epidem,uf,sexo,virus,quantidade
2019,11,PI,Feminino,SARS_CoV_2,0
2019,11,PI,Feminino,VSR,8
2019,11,PI,Feminino,"Parainfluenza 1, 2, 3",0
2019,11,PI,Feminino,Adenovirus,1
2019,12,PI,Feminino,"Influenza A, B",2
2019,12,PI,Feminino,SARS_CoV_2,0
2019,12,PI,Feminino,VSR,6
2019,12,PI,Feminino,"Parainfluenza 1, 2, 3",0
2019,12,PI,Feminino,Adenovirus,2
2019,13,PI,Feminino,"Influenza A, B",1
2019,13,PI,Feminino,SARS_CoV_2,0
2019,13,PI,Feminino,VSR,6
2019,13,PI,Feminino,"Parainfluenza 1, 2, 3",0
2019,13,PI,Feminino,Adenovirus,1
2019,14,PI,Feminino,"Influenza A, B",2
2019,14,PI,Feminino,SARS_CoV_2,0
2019,14,PI,Feminino,VSR,9
2019,14,PI,Feminino,"Parainfluenza 1, 2, 3",3
2019,14,PI,Feminino,Adenovirus,1
2019,15,PI,Feminino,"Influenza A, B",3
2019,15,PI,Feminino,SARS_CoV_2,0
2019,15,PI,Feminino,VSR,10
2019,15,PI,Feminino,"Parainfluenza 1, 2, 3",5
2019,15,PI,Feminino,Adenovirus,3
2019,16,PI,Feminino,"Influenza A, B",6
2019,16,PI,Feminino,SARS_CoV_2,0
2019,16,PI,Feminino,VSR,3
2019,16,PI,Feminino,"Parainfluenza 1, 2, 3",1
2019,16,PI,Feminino,Adenovirus,4
2020,9,PI,Feminino,"Influenza A, B",1
2020,9,PI,Feminino,SARS_CoV_2,0
2020,9,PI,Feminino,VSR,0
2020,9,PI,Feminino,"Parainfluenza 1, 2, 3",0
2020,9,PI,Feminino,Adenovirus,0
2020,10,PI,Feminino,"Influenza A, B",0
2020,10,PI,Feminino,SARS_CoV_2,0
2020,10,PI,Feminino,VSR,0
2020,10,PI,Feminino,"Parainfluenza 1, 2, 3",0
2020,10,PI,Feminino,Adenovirus,0
2020,11,PI,Feminino,"Influenza A, B",1
2020,11,PI,Feminino,SARS_CoV_2,0
2020,11,PI,Feminino,VSR,0
2020,11,PI,Feminino,"Parainfluenza 1, 2, 3",2
2020,11,PI,Feminino,Adenovirus,0
2020,12,PI,Feminino,"Influenza A, B",5
2020,12,PI,Feminino,SARS_CoV_2,0
2020,12,PI,Feminino,VSR,2
2020,12,PI,Feminino,"Parainfluenza 1, 2, 3",0
2020,12,PI,Feminino,Adenovirus,0
2020,13,PI,Feminino,"Influenza A, B",6
2020,13,PI,Feminino,SARS_CoV_2,2
2020,13,PI,Feminino,VSR,3
2020,13,PI,Feminino,"Parainfluenza 1, 2, 3",1
2020,13,PI,Feminino,Adenovirus,0
2020,14,PI,Feminino,"Influenza A, B",1
2020,14,PI,Feminino,SARS_CoV_2,5
2020,14,PI,Feminino,VSR,0
2020,14,PI,Feminino,"Parainfluenza 1, 2, 3",0
2020,14,PI,Feminino,Adenovirus,0
2020,15,PI,Feminino,"Influenza A, B",1
2020,15,PI,Feminino,SARS_CoV_2,1
2020,15,PI,Feminino,VSR,0
2020,15,PI,Feminino,"Parainfluenza 1, 2, 3",0
2020,15,PI,Feminino,Adenovirus,0
2020,16,PI,Feminino,"Influenza A, B",0
2020,16,PI,Feminino,SARS_CoV_2,6
2020,16,PI,Feminino,VSR,0
2020,16,PI,Feminino,"Parainfluenza 1, 2, 3",0
2020,16,PI,Feminino,Adenovirus,0
2012,11,CE,Feminino,"Influenza A, B",8
2012,11,CE,Feminino,SARS_CoV_2,0
2012,11,CE,Feminino,VSR,0
2012,11,CE,Feminino,"Parainfluenza 1, 2, 3",0
2012,11,CE,Feminino,Adenovirus,0
2012,12,CE,Feminino,"Influenza A, B",2
2012,12,CE,Feminino,SARS_CoV_2,0
2012,12,CE,Feminino,VSR,0
2012,12,CE,Feminino,"Parainfluenza 1, 2, 3",0
2012,12,CE,Feminino,Adenovirus,0
2012,13,CE,Feminino,"Influenza A, B",6
2012,13,CE,Feminino,SARS_CoV_2,0
2012,13,CE,Feminino,VSR,0
2012,13,CE,Feminino,"Parainfluenza 1, 2, 3",0
2012,13,CE,Feminino,Adenovirus,0
2012,14,CE,Feminino,"Influenza A, B",4
2012,14,CE,Feminino,SARS_CoV_2,0
2012,14,CE,Feminino,VSR,0
2012,14,CE,Feminino,"Parainfluenza 1, 2, 3",0
2012,14,CE,Feminino,Adenovirus,0
2014,15,CE,Feminino,"Influenza A, B",1
2014,15,CE,Feminino,SARS_CoV_2,0
2014,15,CE,Feminino,VSR,1
2014,15,CE,Feminino,"Parainfluenza 1, 2, 3",0
2014,15,CE,Feminino,Adenovirus,0
2016,14,CE,Feminino,"Influenza A, B",1
2016,14,CE,Feminino,SARS_CoV_2,0
2016,14,CE,Feminino,VSR,0
2016,14,CE,Feminino,"Parainfluenza 1, 2, 3",0
2016,14,CE,Feminino,Adenovirus,0
2016,15,CE,Feminino,"Influenza A, B",1
2016,15,CE,Feminino,SARS_CoV_2,0
2016,15,CE,Feminino,VSR,0
2016,15,CE,Feminino,"Parainfluenza 1, 2, 3",0
2016,15,CE,Feminino,Adenovirus,0
2018,14,CE,Feminino,"Influenza A, B",15
2018,14,CE,Feminino,SARS_CoV_2,0
2018,14,CE,Feminino,VSR,0
2018,14,CE,Feminino,"Parainfluenza 1, 2, 3",0
2018,14,CE,Feminino,Adenovirus,0
2018,15,CE,Feminino,"Influenza A, B",33
2018,15,CE,Feminino,SARS_CoV_2,0
2018,15,CE,Feminino,VSR,0
2018,15,CE,Feminino,"Parainfluenza 1, 2, 3",0
2018,15,CE,Feminino,Adenovirus,0
2018,16,CE,Feminino,"Influenza A, B",51
2018,16,CE,Feminino,SARS_CoV_2,0
2018,16,CE,Feminino,VSR,1
2018,16,CE,Feminino,"Parainfluenza 1, 2, 3",0
2018,16,CE,Feminino,Adenovirus,0
2019,7,CE,Feminino,"Influenza A, B",0
2019,7,CE,Feminino,SARS_CoV_2,0
2019,7,CE,Feminino,VSR,4
2019,7,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,7,CE,Feminino,Adenovirus,1
2019,8,CE,Feminino,"Influenza A, B",0
2019,8,CE,Feminino,SARS_CoV_2,0
2019,8,CE,Feminino,VSR,4
2019,8,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,8,CE,Feminino,Adenovirus,0
2019,9,CE,Feminino,"Influenza A, B",1
2019,9,CE,Feminino,SARS_CoV_2,0
2019,9,CE,Feminino,VSR,2
2019,9,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,9,CE,Feminino,Adenovirus,0
2019,10,CE,Feminino,"Influenza A, B",0
2019,10,CE,Feminino,SARS_CoV_2,0
2019,10,CE,Feminino,VSR,2
2019,10,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,10,CE,Feminino,Adenovirus,0
2019,11,CE,Feminino,"Influenza A, B",4
2019,11,CE,Feminino,SARS_CoV_2,0
2019,11,CE,Feminino,VSR,3
2019,11,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,11,CE,Feminino,Adenovirus,0
2019,12,CE,Feminino,"Influenza A, B",6
2019,12,CE,Feminino,SARS_CoV_2,0
2019,12,CE,Feminino,VSR,3
2019,12,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,12,CE,Feminino,Adenovirus,0
2019,13,CE,Feminino,"Influenza A, B",5
2019,13,CE,Feminino,SARS_CoV_2,0
2019,13,CE,Feminino,VSR,0
2019,13,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,13,CE,Feminino,Adenovirus,0
2019,14,CE,Feminino,"Influenza A, B",7
2019,14,CE,Feminino,SARS_CoV_2,0
2019,14,CE,Feminino,VSR,1
2019,14,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,14,CE,Feminino,Adenovirus,0
2019,15,CE,Feminino,"Influenza A, B",18
2019,15,CE,Feminino,SARS_CoV_2,0
2019,15,CE,Feminino,VSR,1
2019,15,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,15,CE,Feminino,Adenovirus,0
2019,16,CE,Feminino,"Influenza A, B",8
2019,16,CE,Feminino,SARS_CoV_2,0
2019,16,CE,Feminino,VSR,0
2019,16,CE,Feminino,"Parainfluenza 1, 2, 3",0
2019,16,CE,Feminino,Adenovirus,0
2020,2,CE,Feminino,"Influenza A, B",0
2020,2,CE,Feminino,SARS_CoV_2,0
2020,2,CE,Feminino,VSR,0
2020,2,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,2,CE,Feminino,Adenovirus,0
2020,3,CE,Feminino,"Influenza A, B",0
2020,3,CE,Feminino,SARS_CoV_2,0
2020,3,CE,Feminino,VSR,1
2020,3,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,3,CE,Feminino,Adenovirus,0
2020,4,CE,Feminino,"Influenza A, B",2
2020,4,CE,Feminino,SARS_CoV_2,0
2020,4,CE,Feminino,VSR,1
2020,4,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,4,CE,Feminino,Adenovirus,1
2020,5,CE,Feminino,"Influenza A, B",2
2020,5,CE,Feminino,SARS_CoV_2,0
2020,5,CE,Feminino,VSR,0
2020,5,CE,Feminino,"Parainfluenza 1, 2, 3",1
2020,5,CE,Feminino,Adenovirus,0
2020,6,CE,Feminino,"Influenza A, B",3
2020,6,CE,Feminino,SARS_CoV_2,0
2020,6,CE,Feminino,VSR,1
2020,6,CE,Feminino,"Parainfluenza 1, 2, 3",1
2020,6,CE,Feminino,Adenovirus,0
2020,7,CE,Feminino,"Influenza A, B",5
2020,7,CE,Feminino,SARS_CoV_2,0
2020,7,CE,Feminino,VSR,1
2020,7,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,7,CE,Feminino,Adenovirus,0
2020,8,CE,Feminino,"Influenza A, B",4
2020,8,CE,Feminino,SARS_CoV_2,0
2020,8,CE,Feminino,VSR,1
2020,8,CE,Feminino,"Parainfluenza 1, 2, 3",1
2020,8,CE,Feminino,Adenovirus,1
2020,9,CE,Feminino,"Influenza A, B",3
2020,9,CE,Feminino,SARS_CoV_2,0
2020,9,CE,Feminino,VSR,1
2020,9,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,9,CE,Feminino,Adenovirus,0
2020,10,CE,Feminino,"Influenza A, B",2
2020,10,CE,Feminino,SARS_CoV_2,0
2020,10,CE,Feminino,VSR,0
2020,10,CE,Feminino,"Parainfluenza 1, 2, 3",2
2020,10,CE,Feminino,Adenovirus,0
2020,11,CE,Feminino,"Influenza A, B",1
2020,11,CE,Feminino,SARS_CoV_2,8
2020,11,CE,Feminino,VSR,0
2020,11,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,11,CE,Feminino,Adenovirus,0
2020,12,CE,Feminino,"Influenza A, B",4
2020,12,CE,Feminino,SARS_CoV_2,25
2020,12,CE,Feminino,VSR,1
2020,12,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,12,CE,Feminino,Adenovirus,0
2020,13,CE,Feminino,"Influenza A, B",1
2020,13,CE,Feminino,SARS_CoV_2,46
2020,13,CE,Feminino,VSR,0
2020,13,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,13,CE,Feminino,Adenovirus,0
2020,14,CE,Feminino,"Influenza A, B",0
2020,14,CE,Feminino,SARS_CoV_2,39
2020,14,CE,Feminino,VSR,0
2020,14,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,14,CE,Feminino,Adenovirus,0
2020,15,CE,Feminino,"Influenza A, B",0
2020,15,CE,Feminino,SARS_CoV_2,22
2020,15,CE,Feminino,VSR,0
2020,15,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,15,CE,Feminino,Adenovirus,0
2020,16,CE,Feminino,"Influenza A, B",0
2020,16,CE,Feminino,SARS_CoV_2,2
2020,16,CE,Feminino,VSR,0
2020,16,CE,Feminino,"Parainfluenza 1, 2, 3",0
2020,16,CE,Feminino,Adenovirus,0
2016,16,RN,Feminino,"Influenza A, B",3
2016,16,RN,Feminino,SARS_CoV_2,0
2016,16,RN,Feminino,VSR,0
2016,16,RN,Feminino,"Parainfluenza 1, 2, 3",0
2016,16,RN,Feminino,Adenovirus,0
2018,16,RN,Feminino,"Influenza A, B",4
2018,16,RN,Feminino,SARS_CoV_2,0
2018,16,RN,Feminino,VSR,0
2018,16,RN,Feminino,"Parainfluenza 1, 2, 3",0
2018,16,RN,Feminino,Adenovirus,0
2019,14,RN,Feminino,"Influenza A, B",4
2019,14,RN,Feminino,SARS_CoV_2,0
2019,14,RN,Feminino,VSR,6
2019,14,RN,Feminino,"Parainfluenza 1, 2, 3",0
2019,14,RN,Feminino,Adenovirus,0
2019,15,RN,Feminino,"Influenza A, B",2
2019,15,RN,Feminino,SARS_CoV_2,0
2019,15,RN,Feminino,VSR,3
2019,15,RN,Feminino,"Parainfluenza 1, 2, 3",0
2019,15,RN,Feminino,Adenovirus,0
2019,16,RN,Feminino,"Influenza A, B",9
2019,16,RN,Feminino,SARS_CoV_2,0
2019,16,RN,Feminino,VSR,5
2019,16,RN,Feminino,"Parainfluenza 1, 2, 3",0
2019,16,RN,Feminino,Adenovirus,0
2020,11,RN,Feminino,"Influenza A, B",4
2020,11,RN,Feminino,SARS_CoV_2,3
2020,11,RN,Feminino,VSR,0
2020,11,RN,Feminino,"Parainfluenza 1, 2, 3",0
2020,11,RN,Feminino,Adenovirus,0
2020,12,RN,Feminino,"Influenza A, B",3
2020,12,RN,Feminino,SARS_CoV_2,3
2020,12,RN,Feminino,VSR,0
2020,12,RN,Feminino,"Parainfluenza 1, 2, 3",0
2020,12,RN,Feminino,Adenovirus,0
2020,13,RN,Feminino,"Influenza A, B",0
2020,13,RN,Feminino,SARS_CoV_2,4
2020,13,RN,Feminino,VSR,0
2020,13,RN,Feminino,"Parainfluenza 1, 2, 3",0
2020,13,RN,Feminino,Adenovirus,0
2020,14,RN,Feminino,"Influenza A, B",0
2020,14,RN,Feminino,SARS_CoV_2,3
2020,14,RN,Feminino,VSR,0
2020,14,RN,Feminino,"Parainfluenza 1, 2, 3",0
2020,14,RN,Feminino,Adenovirus,0
2020,15,RN,Feminino,"Influenza A, B",0
2020,15,RN,Feminino,SARS_CoV_2,2
2020,15,RN,Feminino,VSR,0
2020,15,RN,Feminino,"Parainfluenza 1, 2, 3",0
2020,15,RN,Feminino,Adenovirus,0
2016,13,PB,Feminino,"Influenza A, B",2
2016,13,PB,Feminino,SARS_CoV_2,0
2016,13,PB,Feminino,VSR,0
2016,13,PB,Feminino,"Parainfluenza 1, 2, 3",0
2016,13,PB,Feminino,Adenovirus,0
2016,14,PB,Feminino,"Influenza A, B",4
2016,14,PB,Feminino,SARS_CoV_2,0
2016,14,PB,Feminino,VSR,0
2016,14,PB,Feminino,"Parainfluenza 1, 2, 3",0
2016,14,PB,Feminino,Adenovirus,0
2016,15,PB,Feminino,"Influenza A, B",3
2016,15,PB,Feminino,SARS_CoV_2,0
2016,15,PB,Feminino,VSR,0
2016,15,PB,Feminino,"Parainfluenza 1, 2, 3",0
2016,15,PB,Feminino,Adenovirus,0
2016,16,PB,Feminino,"Influenza A, B",4
2016,16,PB,Feminino,SARS_CoV_2,0
2016,16,PB,Feminino,VSR,0
2016,16,PB,Feminino,"Parainfluenza 1, 2, 3",0
2016,16,PB,Feminino,Adenovirus,0
2019,14,PB,Feminino,"Influenza A, B",0
2019,14,PB,Feminino,SARS_CoV_2,0
2019,14,PB,Feminino,VSR,3
2019,14,PB,Feminino,"Parainfluenza 1, 2, 3",0
2019,14,PB,Feminino,Adenovirus,0
2020,12,PB,Feminino,"Influenza A, B",0
2020,12,PB,Feminino,SARS_CoV_2,0
2020,12,PB,Feminino,VSR,0
2020,12,PB,Feminino,"Parainfluenza 1, 2, 3",0
2020,12,PB,Feminino,Adenovirus,0
2020,13,PB,Feminino,"Influenza A, B",0
2020,13,PB,Feminino,SARS_CoV_2,1
2020,13,PB,Feminino,VSR,0
2020,13,PB,Feminino,"Parainfluenza 1, 2, 3",0
2020,13,PB,Feminino,Adenovirus,0
2020,14,PB,Feminino,"Influenza A, B",0
2020,14,PB,Feminino,SARS_CoV_2,2
2020,14,PB,Feminino,VSR,0
2020,14,PB,Feminino,"Parainfluenza 1, 2, 3",0
2020,14,PB,Feminino,Adenovirus,0
2020,15,PB,Feminino,"Influenza A, B",0
2020,15,PB,Feminino,SARS_CoV_2,2
2020,15,PB,Feminino,VSR,0
2020,15,PB,Feminino,"Parainfluenza 1, 2, 3",0
2020,15,PB,Feminino,Adenovirus,0
2020,16,PB,Feminino,"Influenza A, B",0
2020,16,PB,Feminino,SARS_CoV_2,0
2020,16,PB,Feminino,VSR,0
2020,16,PB,Feminino,"Parainfluenza 1, 2, 3",0
2020,16,PB,Feminino,Adenovirus,0
2013,7,PE,Feminino,"Influenza A, B",0
2013,7,PE,Feminino,SARS_CoV_2,0
2013,7,PE,Feminino,VSR,0
2013,7,PE,Feminino,"Parainfluenza 1, 2, 3",0
2013,7,PE,Feminino,Adenovirus,0
2013,10,PE,Feminino,"Influenza A, B",1
2013,10,PE,Feminino,SARS_CoV_2,0
2013,10,PE,Feminino,VSR,1
2013,10,PE,Feminino,"Parainfluenza 1, 2, 3",0
2013,10,PE,Feminino,Adenovirus,0
2013,12,PE,Feminino,"Influenza A, B",0
2013,12,PE,Feminino,SARS_CoV_2,0
2013,12,PE,Feminino,VSR,0
2013,12,PE,Feminino,"Parainfluenza 1, 2, 3",0
2013,12,PE,Feminino,Adenovirus,0
2013,14,PE,Feminino,"Influenza A, B",0
2013,14,PE,Feminino,SARS_CoV_2,0
2013,14,PE,Feminino,VSR,0
2013,14,PE,Feminino,"Parainfluenza 1, 2, 3",0
2013,14,PE,Feminino,Adenovirus,0
2013,16,PE,Feminino,"Influenza A, B",0
2013,16,PE,Feminino,SARS_CoV_2,0
2013,16,PE,Feminino,VSR,1
2013,16,PE,Feminino,"Parainfluenza 1, 2, 3",0
2013,16,PE,Feminino,Adenovirus,0
2014,13,PE,Feminino,"Influenza A, B",0
2014,13,PE,Feminino,SARS_CoV_2,0
2014,13,PE,Feminino,VSR,1
2014,13,PE,Feminino,"Parainfluenza 1, 2, 3",0
2014,13,PE,Feminino,Adenovirus,0
2014,15,PE,Feminino,"Influenza A, B",0
2014,15,PE,Feminino,SARS_CoV_2,0
2014,15,PE,Feminino,VSR,5
2014,15,PE,Feminino,"Parainfluenza 1, 2, 3",0
2014,15,PE,Feminino,Adenovirus,0
2014,16,PE,Feminino,"Influenza A, B",0
2014,16,PE,Feminino,SARS_CoV_2,0
2014,16,PE,Feminino,VSR,1
2014,16,PE,Feminino,"Parainfluenza 1, 2, 3",0
2014,16,PE,Feminino,Adenovirus,0
2015,8,PE,Feminino,"Influenza A, B",0
2015,8,PE,Feminino,SARS_CoV_2,0
2015,8,PE,Feminino,VSR,1
2015,8,PE,Feminino,"Parainfluenza 1, 2, 3",0
2015,8,PE,Feminino,Adenovirus,0
2015,9,PE,Feminino,"Influenza A, B",0
2015,9,PE,Feminino,SARS_CoV_2,0
2015,9,PE,Feminino,VSR,0
2015,9,PE,Feminino,"Parainfluenza 1, 2, 3",0
2015,9,PE,Feminino,Adenovirus,0
2015,11,PE,Feminino,"Influenza A, B",0
2015,11,PE,Feminino,SARS_CoV_2,0
2015,11,PE,Feminino,VSR,3
2015,11,PE,Feminino,"Parainfluenza 1, 2, 3",0
2015,11,PE,Feminino,Adenovirus,0
2015,12,PE,Feminino,"Influenza A, B",0
2015,12,PE,Feminino,SARS_CoV_2,0
2015,12,PE,Feminino,VSR,2
2015,12,PE,Feminino,"Parainfluenza 1, 2, 3",0
2015,12,PE,Feminino,Adenovirus,0
2015,13,PE,Feminino,"Influenza A, B",0
2015,13,PE,Feminino,SARS_CoV_2,0
2015,13,PE,Feminino,VSR,2
2015,13,PE,Feminino,"Parainfluenza 1, 2, 3",0
2015,13,PE,Feminino,Adenovirus,0
2015,14,PE,Feminino,"Influenza A, B",0
2015,14,PE,Feminino,SARS_CoV_2,0
2015,14,PE,Feminino,VSR,2
2015,14,PE,Feminino,"Parainfluenza 1, 2, 3",0
2015,14,PE,Feminino,Adenovirus,0
2015,15,PE,Feminino,"Influenza A, B",0
2015,15,PE,Feminino,SARS_CoV_2,0
2015,15,PE,Feminino,VSR,0
2015,15,PE,Feminino,"Parainfluenza 1, 2, 3",1
2015,15,PE,Feminino,Adenovirus,0
2015,16,PE,Feminino,"Influenza A, B",0
2015,16,PE,Feminino,SARS_CoV_2,0
2015,16,PE,Feminino,VSR,2
2015,16,PE,Feminino,"Parainfluenza 1, 2, 3",1
2015,16,PE,Feminino,Adenovirus,1
2016,1,PE,Feminino,"Influenza A, B",2
2016,1,PE,Feminino,SARS_CoV_2,0
2016,1,PE,Feminino,VSR,0
2016,1,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,1,PE,Feminino,Adenovirus,0
2016,4,PE,Feminino,"Influenza A, B",2
2016,4,PE,Feminino,SARS_CoV_2,0
2016,4,PE,Feminino,VSR,0
2016,4,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,4,PE,Feminino,Adenovirus,0
2016,7,PE,Feminino,"Influenza A, B",2
2016,7,PE,Feminino,SARS_CoV_2,0
2016,7,PE,Feminino,VSR,0
2016,7,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,7,PE,Feminino,Adenovirus,0
2016,8,PE,Feminino,"Influenza A, B",6
2016,8,PE,Feminino,SARS_CoV_2,0
2016,8,PE,Feminino,VSR,0
2016,8,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,8,PE,Feminino,Adenovirus,0
2016,10,PE,Feminino,"Influenza A, B",2
2016,10,PE,Feminino,SARS_CoV_2,0
2016,10,PE,Feminino,VSR,0
2016,10,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,10,PE,Feminino,Adenovirus,1
2016,11,PE,Feminino,"Influenza A, B",1
2016,11,PE,Feminino,SARS_CoV_2,0
2016,11,PE,Feminino,VSR,0
2016,11,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,11,PE,Feminino,Adenovirus,0
2016,12,PE,Feminino,"Influenza A, B",3
2016,12,PE,Feminino,SARS_CoV_2,0
2016,12,PE,Feminino,VSR,0
2016,12,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,12,PE,Feminino,Adenovirus,0
2016,13,PE,Feminino,"Influenza A, B",4
2016,13,PE,Feminino,SARS_CoV_2,0
2016,13,PE,Feminino,VSR,0
2016,13,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,13,PE,Feminino,Adenovirus,0
2016,14,PE,Feminino,"Influenza A, B",3
2016,14,PE,Feminino,SARS_CoV_2,0
2016,14,PE,Feminino,VSR,0
2016,14,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,14,PE,Feminino,Adenovirus,0
2016,15,PE,Feminino,"Influenza A, B",1
2016,15,PE,Feminino,SARS_CoV_2,0
2016,15,PE,Feminino,VSR,3
2016,15,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,15,PE,Feminino,Adenovirus,0
2016,16,PE,Feminino,"Influenza A, B",1
2016,16,PE,Feminino,SARS_CoV_2,0
2016,16,PE,Feminino,VSR,2
2016,16,PE,Feminino,"Parainfluenza 1, 2, 3",0
2016,16,PE,Feminino,Adenovirus,0
2017,3,PE,Feminino,"Influenza A, B",2
2017,3,PE,Feminino,SARS_CoV_2,0
2017,3,PE,Feminino,VSR,0
2017,3,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,3,PE,Feminino,Adenovirus,0
2017,5,PE,Feminino,"Influenza A, B",1
2017,5,PE,Feminino,SARS_CoV_2,0
2017,5,PE,Feminino,VSR,0
2017,5,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,5,PE,Feminino,Adenovirus,0
2017,6,PE,Feminino,"Influenza A, B",2
2017,6,PE,Feminino,SARS_CoV_2,0
2017,6,PE,Feminino,VSR,0
2017,6,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,6,PE,Feminino,Adenovirus,0
2017,7,PE,Feminino,"Influenza A, B",1
2017,7,PE,Feminino,SARS_CoV_2,0
2017,7,PE,Feminino,VSR,0
2017,7,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,7,PE,Feminino,Adenovirus,0
2017,8,PE,Feminino,"Influenza A, B",1
2017,8,PE,Feminino,SARS_CoV_2,0
2017,8,PE,Feminino,VSR,0
2017,8,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,8,PE,Feminino,Adenovirus,0
2017,9,PE,Feminino,"Influenza A, B",2
2017,9,PE,Feminino,SARS_CoV_2,0
2017,9,PE,Feminino,VSR,0
2017,9,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,9,PE,Feminino,Adenovirus,0
2017,10,PE,Feminino,"Influenza A, B",1
2017,10,PE,Feminino,SARS_CoV_2,0
2017,10,PE,Feminino,VSR,0
2017,10,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,10,PE,Feminino,Adenovirus,0
2017,11,PE,Feminino,"Influenza A, B",0
2017,11,PE,Feminino,SARS_CoV_2,0
2017,11,PE,Feminino,VSR,0
2017,11,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,11,PE,Feminino,Adenovirus,0
2017,12,PE,Feminino,"Influenza A, B",2
2017,12,PE,Feminino,SARS_CoV_2,0
2017,12,PE,Feminino,VSR,0
2017,12,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,12,PE,Feminino,Adenovirus,0
2017,13,PE,Feminino,"Influenza A, B",0
2017,13,PE,Feminino,SARS_CoV_2,0
2017,13,PE,Feminino,VSR,0
2017,13,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,13,PE,Feminino,Adenovirus,0
2017,14,PE,Feminino,"Influenza A, B",1
2017,14,PE,Feminino,SARS_CoV_2,0
2017,14,PE,Feminino,VSR,0
2017,14,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,14,PE,Feminino,Adenovirus,0
2017,15,PE,Feminino,"Influenza A, B",3
2017,15,PE,Feminino,SARS_CoV_2,0
2017,15,PE,Feminino,VSR,0
2017,15,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,15,PE,Feminino,Adenovirus,0
2017,16,PE,Feminino,"Influenza A, B",5
2017,16,PE,Feminino,SARS_CoV_2,0
2017,16,PE,Feminino,VSR,0
2017,16,PE,Feminino,"Parainfluenza 1, 2, 3",0
2017,16,PE,Feminino,Adenovirus,0
2018,1,PE,Feminino,"Influenza A, B",0
2018,1,PE,Feminino,SARS_CoV_2,0
2018,1,PE,Feminino,VSR,0
2018,1,PE,Feminino,"Parainfluenza 1, 2, 3",0
2018,1,PE,Feminino,Adenovirus,0
2018,2,PE,Feminino,"Influenza A, B",0
2018,2,PE,Feminino,SARS_CoV_2,0
2018,2,PE,Feminino,VSR,0
2018,2,PE,Feminino,"Parainfluenza 1, 2, 3",0
2018,2,PE,Feminino,Adenovirus,0
2018,4,PE,Feminino,"Influenza A, B",0
2018,4,PE,Feminino,SARS_CoV_2,0
2018,4,PE,Feminino,VSR,0
2018,4,PE,Feminino,"Parainfluenza 1, 2, 3",0
2018,4,PE,Feminino,Adenovirus,0
2018,8,PE,Feminino,"Influenza A, B",0
2018,8,PE,Feminino,SARS_CoV_2,0
2018,8,PE,Feminino,VSR,0
2018,8,PE,Feminino,"Parainfluenza 1, 2, 3",0
2018,8,PE,Feminino,Adenovirus,0
2018,10,PE,Feminino,"Influenza A, B",3
2018,10,PE,Feminino,SARS_CoV_2,0
2018,10,PE,Feminino,VSR,0
2018,10,PE,Feminino,"Parainfluenza 1, 2, 3",0
2018,10,PE,Feminino,Adenovirus,0
2018,11,PE,Feminino,"Influenza A, B",3
2018,11,PE,Feminino,SARS_CoV_2,0
2018,11,PE,Feminino,VSR,0
